Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
16,1.0514,0.5875,2.5991,0.4051,0.4545,0.4051,0.4109,0.2193,0.6383,0.2554,0.6307,0.4597,0.4192,0.1140,0.6877,0.3608,0.0958,0.4966,0.4046,0.3798,0.6562
17,1.0458,0.5898,2.7099,0.4075,0.4626,0.4075,0.4112,0.2390,0.6514,0.2271,0.6751,0.4591,0.3974,0.1204,0.7143,0.3060,0.1491,0.5213,0.4298,0.4321,0.6494
18,1.0440,0.5910,2.8215,0.4067,0.4553,0.4067,0.4133,0.2101,0.7124,0.2476,0.6561,0.4348,0.3902,0.1792,0.7099,0.3653,0.1388,0.4575,0.3582,0.3935,0.6517
19,1.0394,0.5919,2.7335,0.4063,0.4577,0.4063,0.4112,0.2206,0.6841,0.2364,0.6800,0.3774,0.3772,0.1712,0.7158,0.3390,0.1725,0.4832,0.4145,0.4073,0.6157
20,1.0398,0.5926,3.0115,0.4103,0.4685,0.4103,0.4145,0.2041,0.6471,0.2290,0.6736,0.4927,0.3935,0.1669,0.7015,0.3525,0.0679,0.5979,0.4271,0.3846,0.6247
21,1.0369,0.5929,3.0143,0.4092,0.4558,0.4092,0.4158,0.2427,0.6667,0.2169,0.6531,0.4034,0.4051,0.1648,0.7123,0.3633,0.1799,0.4016,0.3612,0.4103,0.6787
22,1.0353,0.5939,3.1149,0.4051,0.4665,0.4051,0.4084,0.1917,0.5991,0.2549,0.7329,0.4115,0.3449,0.1391,0.7187,0.3376,0.1466,0.4743,0.3900,0.4111,0.7079
23,1.0335,0.5946,3.3558,0.4096,0.4601,0.4096,0.4167,0.2023,0.6122,0.2057,0.6733,0.4618,0.3818,0.1883,0.6788,0.3805,0.1647,0.4760,0.3671,0.3858,0.6809
24,1.0356,0.5940,2.9584,0.4088,0.4536,0.4088,0.4134,0.2399,0.6710,0.2549,0.6649,0.3075,0.3514,0.1573,0.7271,0.3558,0.2273,0.5923,0.3605,0.4232,0.6607
25,1.0305,0.5953,3.1532,0.4059,0.4600,0.4059,0.4107,0.1881,0.6187,0.2149,0.6947,0.4737,0.3859,0.1937,0.7276,0.3514,0.1295,0.4088,0.3678,0.3977,0.6022
26,1.0308,0.5949,3.1623,0.4127,0.4687,0.4127,0.4189,0.3165,0.6536,0.2320,0.7109,0.3059,0.3873,0.1215,0.6872,0.3424,0.2771,0.4469,0.3917,0.4117,0.6090
27,1.0290,0.5960,3.3551,0.4024,0.4677,0.4024,0.4068,0.1876,0.6187,0.2222,0.7317,0.4884,0.3686,0.1707,0.7025,0.3135,0.1452,0.5302,0.3413,0.4032,0.6697
28,1.0265,0.5965,3.2470,0.4065,0.4676,0.4065,0.4122,0.2697,0.6275,0.2690,0.7154,0.3909,0.3769,0.1220,0.7177,0.3295,0.1720,0.4676,0.3867,0.3972,0.6427
29,1.0257,0.5964,3.3785,0.4165,0.4627,0.4165,0.4213,0.2147,0.6863,0.2558,0.6587,0.4396,0.3965,0.1493,0.7000,0.3671,0.1134,0.4838,0.4245,0.4326,0.5685
30,1.0244,0.5975,3.6040,0.4056,0.4570,0.4056,0.4094,0.1977,0.6057,0.2481,0.6458,0.4413,0.4149,0.1578,0.7212,0.3142,0.1432,0.4955,0.4718,0.4065,0.6472
31,1.0251,0.5973,3.5634,0.4133,0.4658,0.4133,0.4209,0.2119,0.6732,0.2276,0.6534,0.3936,0.3724,0.1605,0.7015,0.3768,0.2151,0.5677,0.3764,0.4121,0.6449
32,1.0247,0.5976,3.3798,0.3972,0.4447,0.3972,0.4027,0.2271,0.6732,0.2339,0.6233,0.4293,0.4297,0.1455,0.6916,0.3134,0.1838,0.4804,0.4198,0.3749,0.6225
33,1.0226,0.5976,3.4290,0.4163,0.4618,0.4163,0.4215,0.2537,0.6318,0.2334,0.6458,0.3606,0.3886,0.1552,0.7094,0.3381,0.2380,0.5352,0.4536,0.4518,0.6000
34,1.0257,0.5972,3.9617,0.4088,0.4648,0.4088,0.4112,0.1872,0.6754,0.2149,0.6779,0.4921,0.3790,0.1177,0.7236,0.3284,0.1329,0.5878,0.4559,0.4111,0.6090
35,1.0199,0.5985,3.8398,0.4102,0.4566,0.4102,0.4169,0.1894,0.6514,0.2417,0.6443,0.4321,0.4001,0.1423,0.7108,0.3593,0.2009,0.5229,0.3764,0.4091,0.6180
36,1.0199,0.5987,3.5428,0.4080,0.4647,0.4080,0.4142,0.2101,0.6100,0.2378,0.6727,0.4591,0.4032,0.1295,0.7222,0.3408,0.1647,0.5565,0.3433,0.4036,0.6067
37,1.0177,0.5995,3.7847,0.4133,0.4647,0.4133,0.4188,0.2468,0.7168,0.2320,0.6678,0.3665,0.3933,0.1273,0.7177,0.3500,0.2195,0.6202,0.4079,0.3888,0.7281
38,1.0072,0.6032,3.7684,0.4069,0.4622,0.4069,0.4127,0.2092,0.6100,0.2344,0.6814,0.4786,0.4023,0.1562,0.7187,0.3376,0.1232,0.5263,0.3598,0.3957,0.6517
39,1.0028,0.6045,3.9598,0.4102,0.4674,0.4102,0.4154,0.2261,0.6688,0.2388,0.6949,0.4147,0.3986,0.1825,0.7054,0.3309,0.1300,0.5794,0.3847,0.4041,0.5865
40,1.0023,0.6044,4.0093,0.4110,0.4580,0.4110,0.4177,0.2445,0.5904,0.2334,0.6408,0.4369,0.4095,0.1413,0.7236,0.3534,0.1584,0.5347,0.3953,0.4025,0.6562
41,1.0015,0.6048,3.7475,0.4130,0.4711,0.4130,0.4173,0.2408,0.6601,0.2237,0.7198,0.3909,0.3935,0.1610,0.6980,0.3342,0.1999,0.5912,0.4334,0.3745,0.6360
