Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
17,0.8785,0.6465,1.0643,0.5763,0.5821,0.5763,0.5659,0.0202,0.6864,0.2548,0.5491,0.1494,0.6774,0.3628,0.7484,0.6713,0.2512,0.9908,0.7103,0.6770,0.5722
18,0.8644,0.6520,1.0623,0.5764,0.5850,0.5764,0.5680,0.0280,0.6025,0.2859,0.6951,0.4914,0.6832,0.3901,0.7810,0.5879,0.0704,0.9862,0.7502,0.6081,0.6139
19,0.8541,0.6559,1.0749,0.5762,0.5805,0.5762,0.5673,0.0117,0.8000,0.3012,0.6266,0.3352,0.6150,0.3690,0.7234,0.6729,0.0920,0.9839,0.6928,0.6436,0.6000
20,0.8412,0.6612,1.0671,0.5794,0.5857,0.5794,0.5755,0.1189,0.6988,0.2360,0.5650,0.3722,0.6627,0.3547,0.7138,0.6608,0.1753,0.9916,0.7405,0.6609,0.5333
21,0.8315,0.6663,1.0546,0.5773,0.5777,0.5773,0.5695,0.0171,0.7580,0.3383,0.6423,0.2605,0.6725,0.3213,0.7305,0.5858,0.2389,0.9831,0.7556,0.6797,0.6972
22,0.8200,0.6713,1.0761,0.5776,0.5847,0.5776,0.5701,0.0497,0.7432,0.3037,0.5394,0.4481,0.6253,0.3533,0.7266,0.6288,0.0951,0.9908,0.7906,0.7121,0.6500
23,0.8099,0.6750,1.0725,0.5818,0.5929,0.5818,0.5795,0.0995,0.6123,0.3002,0.5358,0.5451,0.7473,0.3492,0.6562,0.6324,0.1154,0.9885,0.7864,0.6289,0.7028
24,0.8024,0.6786,1.0614,0.5822,0.5888,0.5822,0.5775,0.0373,0.8099,0.3763,0.6875,0.2444,0.6231,0.3308,0.7465,0.6559,0.2389,0.9854,0.7719,0.5881,0.6222
25,0.7916,0.6821,1.0568,0.5851,0.5874,0.5851,0.5796,0.0295,0.8198,0.3220,0.6444,0.3105,0.6759,0.2968,0.6812,0.6611,0.2241,0.9885,0.7290,0.6268,0.7028
26,0.7828,0.6871,1.0672,0.5819,0.5838,0.5819,0.5772,0.0427,0.7506,0.3788,0.6735,0.2642,0.6661,0.3764,0.7375,0.6225,0.1827,0.9916,0.8099,0.5985,0.7222
27,0.7748,0.6904,1.0785,0.5777,0.5886,0.5777,0.5756,0.0264,0.7210,0.2598,0.5890,0.2790,0.6721,0.4227,0.6729,0.6002,0.2833,0.9893,0.8027,0.6886,0.6889
28,0.7671,0.6938,1.1000,0.5758,0.5791,0.5758,0.5680,0.0389,0.7728,0.3017,0.5994,0.1735,0.7488,0.3724,0.7471,0.5496,0.2741,0.9893,0.7381,0.7054,0.6861
29,0.7588,0.6973,1.0977,0.5755,0.5777,0.5755,0.5690,0.0808,0.6988,0.2652,0.5947,0.1630,0.7159,0.4139,0.6991,0.6023,0.2346,0.9893,0.7550,0.6820,0.5583
30,0.7048,0.7194,1.0847,0.5853,0.5915,0.5853,0.5843,0.1173,0.7358,0.3067,0.6783,0.2537,0.6888,0.3193,0.7286,0.6578,0.2691,0.9923,0.7749,0.5644,0.6750
31,0.6886,0.7268,1.1014,0.5825,0.5875,0.5825,0.5792,0.0793,0.7062,0.2973,0.6039,0.2611,0.6787,0.3989,0.6818,0.6714,0.1475,0.9870,0.7610,0.6336,0.6417
32,0.6789,0.7315,1.1223,0.5813,0.5912,0.5813,0.5793,0.0645,0.7012,0.2227,0.6115,0.3840,0.6794,0.4159,0.7055,0.6517,0.1778,0.9908,0.7731,0.6247,0.6083
33,0.6712,0.7355,1.1073,0.5865,0.5882,0.5865,0.5832,0.0839,0.7778,0.3289,0.6448,0.3043,0.6663,0.3268,0.7017,0.6531,0.1778,0.9885,0.7888,0.6330,0.6333
34,0.6645,0.7386,1.1297,0.5849,0.5865,0.5849,0.5819,0.1228,0.7753,0.2672,0.5761,0.2494,0.7018,0.3656,0.7183,0.6243,0.2043,0.9908,0.7821,0.6965,0.6556
35,0.6306,0.7529,1.1333,0.5869,0.5901,0.5869,0.5845,0.0684,0.7679,0.3269,0.6531,0.2586,0.6746,0.3159,0.7170,0.6133,0.2704,0.9893,0.7689,0.6752,0.6611
36,0.6209,0.7549,1.1482,0.5854,0.5904,0.5854,0.5832,0.0660,0.7309,0.2884,0.6450,0.3062,0.6794,0.3771,0.7170,0.6321,0.1975,0.9885,0.7646,0.6513,0.6361
37,0.6155,0.7584,1.1612,0.5837,0.5825,0.5837,0.5794,0.1064,0.7333,0.2805,0.6039,0.2988,0.6667,0.2818,0.7151,0.6268,0.2099,0.9931,0.7725,0.7013,0.6528
38,0.6108,0.7594,1.1718,0.5809,0.5837,0.5809,0.5768,0.0513,0.6988,0.3072,0.6641,0.2481,0.6903,0.3513,0.6837,0.6111,0.2154,0.9923,0.7508,0.6588,0.6306
39,0.6043,0.7636,1.1640,0.5849,0.5880,0.5849,0.5829,0.0932,0.7506,0.3052,0.6609,0.2716,0.6817,0.3349,0.7177,0.6139,0.2142,0.9916,0.7556,0.6649,0.6333
40,0.5880,0.7693,1.1843,0.5853,0.5864,0.5853,0.5822,0.0808,0.7136,0.3037,0.6425,0.2741,0.6800,0.3227,0.7337,0.6207,0.2272,0.9900,0.7640,0.6713,0.6306
41,0.5806,0.7726,1.1882,0.5841,0.5891,0.5841,0.5824,0.0777,0.7358,0.3077,0.6639,0.2463,0.6659,0.3424,0.6959,0.6297,0.2475,0.9877,0.7477,0.6554,0.6250
42,0.5775,0.7746,1.1881,0.5861,0.5856,0.5861,0.5823,0.0800,0.7407,0.3249,0.6185,0.2426,0.6879,0.3397,0.7228,0.6421,0.2049,0.9908,0.7797,0.6551,0.6639
43,0.5754,0.7767,1.1882,0.5851,0.5845,0.5851,0.5820,0.0925,0.7457,0.2983,0.6140,0.2790,0.6903,0.3145,0.7036,0.6325,0.2123,0.9900,0.7864,0.6675,0.6778
