Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
13,0.7626,0.7000,1.0837,0.6085,0.6180,0.6085,0.5969,0.0303,0.7901,0.3121,0.6104,0.1364,0.7172,0.5003,0.7465,0.6931,0.0870,0.9080,0.7224,0.7497,0.8528
14,0.7463,0.7078,1.0794,0.6133,0.6234,0.6133,0.6039,0.0466,0.8123,0.2326,0.6321,0.3265,0.7322,0.4445,0.7446,0.7141,0.0981,0.9241,0.6307,0.7244,0.8500
15,0.7340,0.7125,1.1371,0.6043,0.6098,0.6043,0.5966,0.0583,0.7802,0.2909,0.6281,0.2309,0.7202,0.4438,0.7414,0.7129,0.1074,0.9257,0.6850,0.6752,0.8083
16,0.7203,0.7180,1.1215,0.6097,0.6203,0.6097,0.6021,0.0629,0.7926,0.2677,0.5905,0.1321,0.7507,0.4656,0.7318,0.7145,0.1778,0.9119,0.6457,0.7315,0.8750
17,0.7061,0.7233,1.1450,0.6079,0.6131,0.6079,0.6007,0.0761,0.7975,0.2849,0.6578,0.1185,0.7343,0.4874,0.7414,0.6888,0.1228,0.9165,0.7568,0.6904,0.8667
18,0.6948,0.7293,1.1439,0.6086,0.6247,0.6086,0.6052,0.0598,0.8222,0.2341,0.6022,0.2154,0.7366,0.4602,0.7529,0.6864,0.2130,0.9042,0.6626,0.7402,0.8500
19,0.6829,0.7331,1.2638,0.6010,0.6138,0.6010,0.5877,0.0544,0.7852,0.2543,0.6336,0.1006,0.7236,0.4010,0.7177,0.7709,0.1525,0.9080,0.6270,0.6305,0.8611
20,0.6692,0.7407,1.2299,0.6030,0.6088,0.6030,0.5925,0.0692,0.7926,0.2193,0.6213,0.1475,0.7091,0.4289,0.7324,0.7212,0.1321,0.9096,0.6065,0.7321,0.8472
21,0.6593,0.7436,1.3042,0.5989,0.6086,0.5989,0.5906,0.0878,0.7852,0.1951,0.6098,0.1574,0.7317,0.5078,0.7394,0.7271,0.1142,0.9103,0.6113,0.6723,0.8889
22,0.6484,0.7485,1.2678,0.6063,0.6067,0.6063,0.5996,0.0754,0.8148,0.2647,0.6544,0.2840,0.7317,0.3519,0.7298,0.6673,0.1438,0.9494,0.6415,0.7297,0.9028
23,0.5988,0.7686,1.3594,0.6024,0.6051,0.6024,0.5940,0.0925,0.8025,0.2484,0.5771,0.1895,0.7567,0.3696,0.7273,0.7271,0.1463,0.9027,0.6711,0.6844,0.8972
24,0.5808,0.7757,1.3620,0.6079,0.6103,0.6079,0.6014,0.0761,0.8099,0.3037,0.6287,0.1790,0.7379,0.3472,0.7394,0.7114,0.1914,0.9111,0.6337,0.7038,0.8667
25,0.5691,0.7821,1.4111,0.6049,0.6110,0.6049,0.5979,0.0761,0.7877,0.2672,0.6202,0.1864,0.7272,0.3894,0.7343,0.7336,0.1586,0.8904,0.6319,0.6844,0.8583
26,0.5584,0.7861,1.4341,0.6061,0.6076,0.6061,0.5985,0.0847,0.8123,0.2899,0.6007,0.1679,0.7180,0.3839,0.7471,0.7082,0.1531,0.9149,0.6614,0.7288,0.8972
