Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
18,1.1129,0.5141,1.6527,0.3829,0.3918,0.3829,0.3751,0.0024,0.1304,0.3715,0.3589,0.0615,0.3778,0.2055,0.2171,0.4841,0.1353,1.0000,0.4876,0.3137,0.0000
19,1.1509,0.5029,1.6169,0.3922,0.4011,0.3922,0.3751,0.0000,0.0745,0.4314,0.3027,0.0516,0.4637,0.1544,0.2222,0.5541,0.1574,1.0000,0.4466,0.2356,0.0000
20,1.1322,0.5099,1.6049,0.3635,0.3925,0.3635,0.3440,0.0000,0.1304,0.4949,0.3171,0.0867,0.2868,0.2503,0.0465,0.5757,0.1031,1.0000,0.5336,0.1877,0.0000
21,1.1116,0.5149,1.5883,0.3637,0.4088,0.3637,0.3485,0.0000,0.1739,0.4299,0.1715,0.0681,0.3141,0.1868,0.1305,0.5219,0.0821,1.0000,0.5852,0.3669,0.0000
22,1.1013,0.5179,1.6128,0.3648,0.4033,0.3648,0.3551,0.0000,0.1522,0.4219,0.2214,0.0746,0.3387,0.2316,0.1848,0.5281,0.1410,1.0000,0.5152,0.2843,0.0000
23,1.0938,0.5205,1.6108,0.3827,0.3976,0.3827,0.3771,0.0012,0.1398,0.4248,0.2697,0.0604,0.4228,0.2466,0.2700,0.4292,0.1557,1.0000,0.5463,0.3728,0.0000
24,1.0846,0.5238,1.5699,0.3713,0.3999,0.3713,0.3581,0.0000,0.1242,0.3964,0.2848,0.1010,0.4669,0.2391,0.0930,0.5164,0.0793,1.0000,0.5110,0.1850,0.0000
25,1.0850,0.5237,1.6369,0.3634,0.3940,0.3634,0.3486,0.0000,0.1708,0.4431,0.3000,0.1460,0.2922,0.2914,0.1331,0.5627,0.1710,1.0000,0.5350,0.1772,0.0000
26,1.0784,0.5262,1.6379,0.3510,0.3779,0.3510,0.3262,0.0012,0.1522,0.4277,0.1554,0.0659,0.4104,0.2316,0.1189,0.5670,0.1285,1.0000,0.5364,0.1400,0.0000
27,1.0712,0.5294,1.6361,0.3543,0.3742,0.3543,0.3358,0.0000,0.2050,0.4299,0.2224,0.1109,0.3402,0.2565,0.2248,0.5402,0.1518,1.0000,0.5880,0.1636,0.0000
28,1.0586,0.5331,1.6460,0.3711,0.3923,0.3711,0.3582,0.0012,0.1832,0.4474,0.2701,0.0571,0.3147,0.2142,0.0840,0.5447,0.1914,1.0000,0.5675,0.2647,0.0144
29,1.0551,0.5343,1.6154,0.3788,0.3991,0.3788,0.3669,0.0012,0.2174,0.4336,0.2973,0.0988,0.4619,0.1893,0.2145,0.5085,0.1382,1.0000,0.5293,0.1904,0.0096
30,1.0530,0.5352,1.6149,0.3785,0.4005,0.3785,0.3640,0.0012,0.1801,0.4248,0.3337,0.1098,0.3913,0.1968,0.1602,0.5505,0.1206,1.0000,0.5491,0.1810,0.0288
31,1.0512,0.5361,1.6102,0.3788,0.3977,0.3788,0.3698,0.0012,0.1491,0.4109,0.3107,0.0735,0.4427,0.2727,0.1499,0.4940,0.1648,1.0000,0.5265,0.2203,0.0096
