Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
11,0.9818,0.6045,1.1114,0.5552,0.5538,0.5552,0.5456,0.0031,0.7210,0.3496,0.6136,0.2679,0.6242,0.3438,0.6793,0.6628,0.1309,0.9831,0.7230,0.5439,0.5472
12,0.9610,0.6131,1.0879,0.5563,0.5693,0.5563,0.5540,0.0000,0.5975,0.2222,0.6077,0.1537,0.6541,0.5834,0.6761,0.6255,0.2352,0.9709,0.7206,0.5857,0.5667
13,0.9430,0.6207,1.0913,0.5614,0.5638,0.5614,0.5530,0.0016,0.7383,0.1867,0.5406,0.3290,0.6843,0.4050,0.7574,0.5926,0.2642,0.9939,0.7562,0.6486,0.5750
14,0.9268,0.6275,1.0756,0.5699,0.5790,0.5699,0.5570,0.0047,0.6173,0.2563,0.6393,0.5321,0.6524,0.4091,0.6991,0.6670,0.0136,0.9877,0.6735,0.5739,0.5944
15,0.9132,0.6332,1.0846,0.5632,0.5711,0.5632,0.5588,0.0241,0.6173,0.2963,0.5884,0.3284,0.6327,0.3281,0.6882,0.6221,0.1969,0.9785,0.7151,0.6509,0.6250
16,0.8967,0.6396,1.0571,0.5720,0.5797,0.5720,0.5681,0.0319,0.7358,0.2474,0.5983,0.2012,0.7039,0.3656,0.6447,0.6224,0.3877,0.9931,0.7918,0.6130,0.6056
17,0.8835,0.6445,1.0854,0.5706,0.5727,0.5706,0.5626,0.0326,0.5309,0.2504,0.5754,0.2920,0.6749,0.3553,0.6530,0.6402,0.1698,0.9908,0.7942,0.6702,0.4944
18,0.8708,0.6504,1.0696,0.5726,0.5723,0.5726,0.5660,0.0559,0.7778,0.2840,0.5515,0.2198,0.6890,0.2832,0.7017,0.6014,0.2944,0.9923,0.7459,0.7059,0.7056
19,0.8618,0.6546,1.0581,0.5775,0.5868,0.5775,0.5731,0.0093,0.6914,0.3714,0.5990,0.1932,0.6537,0.3696,0.7215,0.7045,0.2747,0.9931,0.7121,0.5678,0.5444
20,0.8501,0.6596,1.0549,0.5836,0.5829,0.5836,0.5770,0.0466,0.6272,0.3284,0.6168,0.3111,0.6347,0.3227,0.7836,0.6121,0.2099,0.9877,0.7948,0.7065,0.6306
21,0.8395,0.6629,1.0543,0.5818,0.5770,0.5818,0.5699,0.0210,0.7605,0.2894,0.5797,0.2914,0.6888,0.3424,0.7081,0.6949,0.1019,0.9939,0.7785,0.6223,0.6361
22,0.8268,0.6693,1.0527,0.5831,0.5893,0.5831,0.5807,0.0544,0.7975,0.3694,0.6561,0.1512,0.7091,0.3662,0.6959,0.6339,0.3309,0.9854,0.7133,0.6096,0.5361
23,0.8195,0.6723,1.0446,0.5850,0.5869,0.5850,0.5794,0.0350,0.7728,0.2914,0.6414,0.2309,0.6817,0.3506,0.7125,0.6712,0.2426,0.9770,0.7399,0.6167,0.7028
24,0.8104,0.6753,1.0750,0.5780,0.5873,0.5780,0.5756,0.0458,0.6593,0.3037,0.6928,0.2173,0.6907,0.3363,0.7516,0.5690,0.3802,0.9563,0.7393,0.6470,0.6306
25,0.8020,0.6796,1.0510,0.5910,0.5881,0.5910,0.5831,0.0287,0.7432,0.3452,0.6741,0.3025,0.6757,0.3506,0.7337,0.6750,0.2043,0.9908,0.7864,0.5917,0.5639
26,0.7952,0.6816,1.0525,0.5849,0.5883,0.5849,0.5795,0.0482,0.7531,0.3951,0.7316,0.2216,0.7170,0.3540,0.7356,0.6087,0.2370,0.9824,0.7785,0.5652,0.6500
27,0.7837,0.6876,1.0759,0.5806,0.5922,0.5806,0.5758,0.0241,0.6840,0.2178,0.6200,0.2481,0.6304,0.4200,0.6863,0.6767,0.2358,0.9839,0.7435,0.6589,0.6111
28,0.7784,0.6894,1.0772,0.5843,0.5857,0.5843,0.5799,0.0769,0.6741,0.3486,0.6463,0.1741,0.6971,0.3336,0.7849,0.6254,0.3062,0.9862,0.7942,0.6126,0.6611
29,0.7657,0.6949,1.0673,0.5859,0.5927,0.5859,0.5844,0.0357,0.7827,0.2820,0.6346,0.3389,0.6823,0.4275,0.6882,0.6490,0.2290,0.9885,0.7423,0.6223,0.6833
30,0.7640,0.6967,1.0673,0.5871,0.5891,0.5871,0.5849,0.1235,0.7704,0.3709,0.6790,0.3296,0.6806,0.3186,0.7074,0.6628,0.1772,0.9831,0.7387,0.5714,0.6556
31,0.7538,0.6985,1.1042,0.5788,0.5745,0.5788,0.5712,0.0303,0.7852,0.4425,0.5994,0.2481,0.7225,0.3526,0.7311,0.5946,0.1259,0.9877,0.7791,0.6451,0.7833
32,0.7459,0.7027,1.0865,0.5841,0.5889,0.5841,0.5797,0.0287,0.7704,0.2825,0.6514,0.2272,0.6635,0.3281,0.7407,0.6327,0.3531,0.9816,0.7495,0.6513,0.5778
33,0.7411,0.7041,1.1026,0.5801,0.5783,0.5801,0.5721,0.0699,0.7926,0.3264,0.5457,0.2691,0.7260,0.3404,0.6530,0.6699,0.1136,0.9893,0.7568,0.6549,0.4750
34,0.7330,0.7096,1.1057,0.5818,0.5805,0.5818,0.5755,0.0148,0.7778,0.3704,0.6281,0.1926,0.6845,0.2941,0.7298,0.6561,0.2537,0.9839,0.7097,0.6347,0.5778
35,0.6786,0.7315,1.0938,0.5909,0.5892,0.5909,0.5853,0.0264,0.7358,0.3422,0.6552,0.2784,0.6883,0.3819,0.6965,0.6477,0.1920,0.9908,0.7743,0.6476,0.6361
36,0.6641,0.7373,1.1147,0.5875,0.5921,0.5875,0.5827,0.0334,0.7407,0.2627,0.6281,0.2309,0.6670,0.4044,0.7388,0.6174,0.2543,0.9908,0.7580,0.7196,0.5889
37,0.6542,0.7422,1.1289,0.5840,0.5872,0.5840,0.5802,0.0474,0.7086,0.2632,0.5633,0.3204,0.7170,0.3860,0.7228,0.6443,0.1938,0.9923,0.7640,0.6663,0.6250
38,0.6450,0.7453,1.1182,0.5884,0.5900,0.5884,0.5850,0.0458,0.7407,0.3358,0.6219,0.3346,0.7260,0.3724,0.6786,0.6437,0.1716,0.9885,0.7435,0.6370,0.6778
39,0.6402,0.7476,1.1283,0.5885,0.5865,0.5885,0.5840,0.0971,0.7506,0.3679,0.5924,0.2290,0.7044,0.3077,0.7234,0.6345,0.2142,0.9908,0.7870,0.6834,0.5500
40,0.6062,0.7636,1.1453,0.5903,0.5919,0.5903,0.5875,0.0575,0.7506,0.3595,0.6075,0.3031,0.7202,0.3097,0.7087,0.6420,0.2253,0.9900,0.7719,0.6525,0.6167
41,0.5968,0.7671,1.1515,0.5877,0.5887,0.5877,0.5842,0.0559,0.7630,0.3452,0.5977,0.2630,0.7067,0.3438,0.7106,0.6592,0.2228,0.9916,0.7803,0.6312,0.6528
42,0.5932,0.7694,1.1645,0.5874,0.5886,0.5874,0.5839,0.0660,0.7605,0.3358,0.6094,0.2037,0.6823,0.3465,0.7151,0.6450,0.2401,0.9923,0.7761,0.6715,0.6472
43,0.5872,0.7705,1.1662,0.5906,0.5887,0.5906,0.5869,0.0940,0.7284,0.3457,0.6225,0.2506,0.6984,0.3302,0.7145,0.6369,0.2105,0.9908,0.7912,0.6713,0.6083
44,0.5821,0.7726,1.1861,0.5874,0.5881,0.5874,0.5834,0.0723,0.7210,0.3867,0.6387,0.2037,0.6935,0.3125,0.7157,0.6753,0.2235,0.9916,0.7538,0.6036,0.5833
45,0.5646,0.7798,1.1865,0.5887,0.5914,0.5887,0.5858,0.0552,0.7531,0.3496,0.6227,0.2099,0.7018,0.3254,0.7087,0.6433,0.2864,0.9916,0.7622,0.6536,0.6194
46,0.5607,0.7809,1.1870,0.5890,0.5904,0.5890,0.5863,0.0567,0.7580,0.3565,0.6217,0.2488,0.7129,0.3397,0.7029,0.6530,0.2488,0.9908,0.7580,0.6294,0.6194
47,0.5576,0.7828,1.1936,0.5903,0.5936,0.5903,0.5884,0.0637,0.7333,0.3343,0.6242,0.2747,0.7056,0.3193,0.7183,0.6308,0.2796,0.9900,0.7592,0.6670,0.6139
48,0.5530,0.7843,1.2082,0.5888,0.5899,0.5888,0.5854,0.0544,0.7556,0.3575,0.6533,0.2667,0.6994,0.3227,0.7170,0.6221,0.2395,0.9916,0.7640,0.6563,0.6194
49,0.5511,0.7857,1.2123,0.5854,0.5857,0.5854,0.5815,0.0653,0.7432,0.3551,0.6304,0.2130,0.7031,0.3091,0.7132,0.6175,0.2636,0.9908,0.7616,0.6689,0.6194
50,0.5489,0.7876,1.2158,0.5880,0.5889,0.5880,0.5848,0.0793,0.7481,0.3304,0.6066,0.2704,0.7018,0.3302,0.7106,0.6430,0.2130,0.9908,0.7544,0.6684,0.6056
