Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
13,0.8912,0.6399,1.0893,0.5664,0.5684,0.5664,0.5639,0.0000,0.7753,0.3659,0.6030,0.2957,0.7317,0.3696,0.6741,0.5557,0.2031,0.9609,0.6282,0.6900,0.4639
14,0.8773,0.6462,1.0634,0.5736,0.5744,0.5736,0.5659,0.0008,0.8000,0.3032,0.5969,0.2006,0.6821,0.4044,0.7382,0.6945,0.1611,0.9693,0.6035,0.6104,0.4500
15,0.8652,0.6513,1.0719,0.5725,0.5736,0.5725,0.5653,0.0031,0.7802,0.2484,0.5478,0.2549,0.7289,0.3594,0.7324,0.6269,0.2537,0.9824,0.6083,0.6928,0.4472
16,0.8497,0.6576,1.0793,0.5753,0.5776,0.5753,0.5699,0.0016,0.7407,0.2760,0.6565,0.2963,0.7029,0.3397,0.6626,0.6621,0.2216,0.9816,0.6729,0.5904,0.4806
17,0.8358,0.6647,1.0993,0.5788,0.5770,0.5788,0.5722,0.0101,0.7457,0.3136,0.6367,0.2605,0.6883,0.2703,0.7273,0.6188,0.2765,0.9778,0.7272,0.6736,0.3806
18,0.8281,0.6678,1.0898,0.5725,0.5706,0.5725,0.5672,0.0000,0.7901,0.2617,0.5903,0.1840,0.7240,0.4003,0.6517,0.6299,0.2667,0.9831,0.6065,0.6770,0.5222
19,0.8146,0.6735,1.1027,0.5780,0.5706,0.5780,0.5690,0.0016,0.7284,0.2879,0.6123,0.1630,0.6992,0.3363,0.7586,0.6420,0.2852,0.9877,0.7489,0.6430,0.4667
20,0.8019,0.6787,1.1131,0.5734,0.5699,0.5734,0.5655,0.0008,0.7556,0.3042,0.5871,0.1037,0.7283,0.3220,0.6703,0.6366,0.3167,0.9678,0.6735,0.6731,0.4222
21,0.7929,0.6816,1.1156,0.5756,0.5780,0.5756,0.5702,0.0047,0.7506,0.3654,0.6266,0.1284,0.6868,0.3513,0.7081,0.6180,0.2784,0.9770,0.6391,0.6863,0.4667
22,0.7352,0.7071,1.1150,0.5815,0.5882,0.5815,0.5772,0.0101,0.7531,0.3195,0.6482,0.1654,0.6631,0.3669,0.7164,0.6543,0.2623,0.9793,0.6494,0.6651,0.5583
23,0.7195,0.7131,1.1301,0.5825,0.5894,0.5825,0.5795,0.0132,0.7630,0.2919,0.6535,0.3136,0.6875,0.3533,0.6953,0.6223,0.2006,0.9854,0.6970,0.6794,0.4750
24,0.7076,0.7176,1.1520,0.5792,0.5813,0.5792,0.5733,0.0155,0.7333,0.3057,0.6157,0.1827,0.6761,0.3138,0.7125,0.6723,0.2698,0.9877,0.6639,0.6462,0.5500
25,0.6970,0.7224,1.1839,0.5782,0.5824,0.5782,0.5713,0.0210,0.6938,0.2617,0.5542,0.1920,0.6770,0.3329,0.7145,0.6632,0.2648,0.9877,0.6814,0.7080,0.4889
26,0.6903,0.7255,1.1908,0.5788,0.5874,0.5788,0.5759,0.0194,0.7284,0.2667,0.6756,0.2025,0.6501,0.3213,0.7484,0.6631,0.3278,0.9693,0.6186,0.6346,0.4417
27,0.6794,0.7304,1.1984,0.5802,0.5802,0.5802,0.5754,0.0140,0.7802,0.2914,0.6244,0.2173,0.6967,0.3104,0.7004,0.6416,0.2864,0.9900,0.6669,0.6702,0.4750
28,0.6481,0.7437,1.2121,0.5846,0.5859,0.5846,0.5798,0.0171,0.7728,0.3373,0.6070,0.2130,0.7018,0.3165,0.7157,0.6372,0.2444,0.9801,0.6777,0.7030,0.4833
29,0.6411,0.7464,1.2195,0.5836,0.5856,0.5836,0.5801,0.0124,0.7753,0.3180,0.6446,0.2426,0.6847,0.3199,0.7254,0.6243,0.2586,0.9824,0.6777,0.6920,0.4861
30,0.6349,0.7488,1.2262,0.5811,0.5824,0.5811,0.5774,0.0249,0.7728,0.3269,0.6221,0.2383,0.7172,0.2914,0.7023,0.6209,0.2728,0.9801,0.6620,0.6844,0.4722
31,0.6283,0.7523,1.2542,0.5815,0.5823,0.5815,0.5772,0.0148,0.7679,0.3111,0.6119,0.2062,0.7056,0.3206,0.7298,0.6415,0.2778,0.9808,0.6518,0.6749,0.5028
32,0.6227,0.7534,1.2655,0.5810,0.5829,0.5810,0.5769,0.0101,0.7605,0.3748,0.6465,0.1765,0.6960,0.3533,0.7222,0.6190,0.2327,0.9870,0.6439,0.6825,0.4694
33,0.6164,0.7570,1.2790,0.5811,0.5819,0.5811,0.5773,0.0155,0.7753,0.2933,0.6092,0.2605,0.7127,0.3410,0.7081,0.6401,0.2420,0.9839,0.6463,0.6742,0.4806
34,0.6003,0.7641,1.2799,0.5812,0.5826,0.5812,0.5780,0.0194,0.7654,0.3249,0.6174,0.2383,0.7039,0.3199,0.7190,0.6437,0.2488,0.9816,0.6409,0.6642,0.5417
35,0.5988,0.7656,1.2782,0.5831,0.5832,0.5831,0.5797,0.0225,0.7630,0.3383,0.6255,0.2278,0.7012,0.3084,0.7145,0.6394,0.2580,0.9854,0.6705,0.6702,0.5139
36,0.5939,0.7666,1.3027,0.5808,0.5798,0.5808,0.5761,0.0155,0.7630,0.3017,0.5824,0.2475,0.7106,0.3213,0.7260,0.6456,0.2420,0.9839,0.6457,0.6873,0.5000
37,0.5892,0.7685,1.2961,0.5813,0.5807,0.5813,0.5773,0.0155,0.7556,0.3294,0.6179,0.2346,0.7027,0.3138,0.7049,0.6386,0.2531,0.9824,0.6626,0.6754,0.4833
