Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
21,0.9722,0.6197,2.6337,0.4230,0.4483,0.4230,0.4240,0.0248,0.6187,0.2290,0.4042,0.2155,0.4347,0.4628,0.7212,0.4801,0.2581,0.3059,0.2313,0.5688,0.6360
22,0.9734,0.6198,2.8860,0.4243,0.4463,0.4243,0.4223,0.0165,0.6078,0.2505,0.4006,0.3135,0.3959,0.1696,0.6985,0.5103,0.2625,0.3110,0.2969,0.5950,0.6270
23,0.9687,0.6212,2.7090,0.4320,0.4520,0.4320,0.4325,0.0780,0.6035,0.2013,0.3524,0.3481,0.4460,0.3125,0.7064,0.5003,0.2341,0.3686,0.2515,0.6105,0.6719
24,0.9682,0.6214,2.6369,0.4286,0.4525,0.4286,0.4264,0.0780,0.6601,0.2320,0.4375,0.2388,0.3763,0.1605,0.7325,0.5523,0.3206,0.2701,0.2820,0.5469,0.5865
25,0.9663,0.6224,2.8383,0.4302,0.4668,0.4302,0.4321,0.0564,0.5447,0.2047,0.4515,0.3785,0.3745,0.3146,0.7005,0.4950,0.1848,0.3641,0.2826,0.6102,0.5730
26,0.9666,0.6220,2.7480,0.4309,0.4517,0.4309,0.4288,0.0450,0.6318,0.1969,0.4175,0.1830,0.4192,0.1680,0.6852,0.5631,0.4643,0.2791,0.2757,0.5202,0.6584
27,0.9670,0.6222,2.8902,0.4246,0.4606,0.4246,0.4285,0.0229,0.5708,0.2261,0.4311,0.3357,0.4034,0.4002,0.6714,0.4656,0.1896,0.4189,0.2730,0.5909,0.6562
28,0.9467,0.6295,2.9213,0.4244,0.4508,0.4244,0.4284,0.0606,0.6166,0.2515,0.4761,0.2777,0.4255,0.2611,0.7305,0.4519,0.2815,0.2964,0.2886,0.5647,0.6000
29,0.9450,0.6301,2.8110,0.4272,0.4473,0.4272,0.4272,0.0422,0.6078,0.2490,0.3854,0.3297,0.4165,0.2210,0.7049,0.5278,0.2165,0.3305,0.3353,0.5495,0.5978
30,0.9441,0.6305,3.0045,0.4283,0.4502,0.4283,0.4269,0.0459,0.6100,0.2568,0.3785,0.3416,0.4363,0.2317,0.7374,0.4413,0.1725,0.3484,0.3704,0.6505,0.6292
31,0.9433,0.6310,3.1505,0.4286,0.4583,0.4286,0.4303,0.0436,0.5839,0.2295,0.3966,0.1960,0.4051,0.2879,0.7015,0.4643,0.3842,0.4424,0.2922,0.6320,0.5528
