Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
11,1.1041,0.5882,2.1727,0.3868,0.4702,0.3868,0.3919,0.2849,0.5359,0.1321,0.7026,0.2512,0.4225,0.0781,0.7039,0.2571,0.2727,0.6644,0.3125,0.3899,0.5236
12,1.0985,0.5890,2.2161,0.3882,0.4677,0.3882,0.3957,0.2679,0.5033,0.1257,0.5973,0.4472,0.4306,0.1220,0.7384,0.2533,0.0748,0.6890,0.3227,0.4657,0.5191
13,1.1030,0.5888,2.2562,0.3885,0.4801,0.3885,0.3992,0.3156,0.4031,0.1145,0.6397,0.3676,0.4021,0.1338,0.7286,0.2888,0.1026,0.8596,0.3622,0.3655,0.4966
14,1.0380,0.6071,2.3287,0.3912,0.4769,0.3912,0.4006,0.3028,0.4728,0.1350,0.6627,0.2929,0.4190,0.1257,0.7360,0.2771,0.1843,0.6085,0.3446,0.4250,0.3438
15,1.0246,0.6117,2.3554,0.3852,0.4724,0.3852,0.3959,0.3165,0.4161,0.1404,0.6510,0.2962,0.4386,0.1380,0.7276,0.2675,0.1799,0.5414,0.3337,0.4047,0.3820
16,1.0174,0.6135,2.4654,0.3956,0.4671,0.3956,0.4060,0.3780,0.4662,0.1569,0.6239,0.3860,0.4523,0.1049,0.7369,0.3059,0.0899,0.6801,0.2830,0.3960,0.3348
17,1.0129,0.6143,2.3376,0.3937,0.4889,0.3937,0.4000,0.2711,0.4749,0.1438,0.7130,0.4494,0.4255,0.0829,0.7296,0.2616,0.1388,0.6633,0.3608,0.3939,0.3528
18,1.0117,0.6152,2.4827,0.3903,0.4781,0.3903,0.4029,0.3307,0.4662,0.1311,0.6393,0.3942,0.4132,0.1498,0.7207,0.2989,0.0489,0.6264,0.3502,0.4023,0.4449
19,1.0078,0.6163,2.4626,0.4047,0.4842,0.4047,0.4125,0.3509,0.4379,0.1252,0.6839,0.3568,0.4077,0.1450,0.7227,0.3054,0.0934,0.7164,0.3559,0.4291,0.4539
20,1.0067,0.6163,2.6351,0.3980,0.4796,0.3980,0.4065,0.3225,0.4401,0.1438,0.6659,0.4055,0.4225,0.1632,0.7182,0.2974,0.0557,0.7718,0.3151,0.4076,0.2921
21,1.0018,0.6178,2.6864,0.3954,0.4748,0.3954,0.4079,0.3459,0.3987,0.1418,0.6508,0.2978,0.4414,0.1503,0.7177,0.3037,0.1716,0.5794,0.2724,0.4239,0.3281
22,0.9988,0.6188,2.5879,0.3980,0.4807,0.3980,0.4077,0.3156,0.3769,0.1584,0.7166,0.3600,0.4084,0.1054,0.7286,0.3113,0.1261,0.6018,0.3075,0.3995,0.3865
23,0.9977,0.6188,2.5990,0.4005,0.4788,0.4005,0.4133,0.3619,0.4510,0.1257,0.6152,0.3877,0.4176,0.1594,0.7256,0.3197,0.0968,0.6896,0.3363,0.4282,0.3416
24,0.9941,0.6196,2.6152,0.3987,0.4807,0.3987,0.4092,0.3931,0.4227,0.1233,0.6665,0.2940,0.4110,0.1279,0.7300,0.3038,0.1036,0.6471,0.3638,0.4240,0.3663
25,0.9928,0.6202,2.8287,0.3982,0.4867,0.3982,0.4102,0.3064,0.4662,0.1428,0.7148,0.3460,0.4008,0.1578,0.7143,0.3191,0.1261,0.7371,0.3022,0.3715,0.3056
26,0.9953,0.6200,2.7143,0.3816,0.4793,0.3816,0.3966,0.3106,0.4575,0.1452,0.6575,0.3119,0.4267,0.1199,0.7025,0.2805,0.1823,0.4541,0.3456,0.3841,0.4315
27,0.9913,0.6207,2.8959,0.4005,0.4882,0.4005,0.4095,0.2968,0.4597,0.1574,0.6991,0.4017,0.4116,0.1209,0.7128,0.2947,0.1036,0.7970,0.3207,0.4034,0.3528
28,0.9592,0.6299,3.1215,0.3935,0.4813,0.3935,0.4041,0.3459,0.4314,0.1559,0.6861,0.3259,0.4236,0.1434,0.7488,0.2851,0.1119,0.5917,0.2883,0.4169,0.3640
29,0.9507,0.6325,3.1815,0.3991,0.4714,0.3991,0.4112,0.2771,0.3900,0.1569,0.6756,0.3671,0.4254,0.1653,0.7177,0.3347,0.1325,0.5157,0.2793,0.4150,0.3079
30,0.9481,0.6328,3.0524,0.3971,0.4829,0.3971,0.4082,0.3050,0.4466,0.1462,0.6949,0.3357,0.4199,0.1578,0.7345,0.2932,0.1364,0.6600,0.2992,0.4088,0.3888
31,0.9441,0.6339,3.2790,0.4022,0.4783,0.4022,0.4133,0.2734,0.3856,0.1584,0.6906,0.3200,0.4058,0.1600,0.7266,0.3218,0.1632,0.6426,0.2720,0.4388,0.3348
32,0.9290,0.6393,3.2077,0.4007,0.4752,0.4007,0.4104,0.2982,0.4074,0.1428,0.6721,0.3362,0.4273,0.1503,0.7305,0.2973,0.1442,0.6538,0.2985,0.4431,0.3955
33,0.9263,0.6396,3.2377,0.4027,0.4760,0.4027,0.4137,0.3119,0.4379,0.1423,0.6660,0.2994,0.4226,0.1450,0.7374,0.3160,0.1916,0.6823,0.2783,0.4310,0.3528
34,0.9234,0.6403,3.2988,0.4012,0.4878,0.4012,0.4128,0.2757,0.4270,0.1506,0.6923,0.3568,0.4143,0.1691,0.7271,0.3100,0.1222,0.7360,0.3055,0.4086,0.3056
35,0.9206,0.6408,3.4439,0.4004,0.4746,0.4004,0.4115,0.2417,0.4227,0.1637,0.6750,0.3238,0.4291,0.1648,0.7389,0.3099,0.2131,0.5872,0.2677,0.4372,0.3079
36,0.9193,0.6414,3.4220,0.4002,0.4778,0.4002,0.4115,0.2899,0.3965,0.1491,0.6716,0.3460,0.4347,0.1423,0.7369,0.3044,0.1764,0.6147,0.2972,0.4251,0.3371
37,0.9186,0.6415,3.5319,0.4015,0.4785,0.4015,0.4122,0.3050,0.3856,0.1491,0.6814,0.3286,0.4221,0.1541,0.7399,0.3155,0.1569,0.6527,0.2684,0.4275,0.2989
38,0.9099,0.6439,3.5134,0.4013,0.4778,0.4013,0.4114,0.2661,0.4009,0.1608,0.6800,0.3530,0.4289,0.1541,0.7305,0.3065,0.1369,0.6247,0.2840,0.4437,0.2854
39,0.9079,0.6451,3.3536,0.4044,0.4759,0.4044,0.4145,0.2890,0.4074,0.1433,0.6804,0.3194,0.4332,0.1621,0.7261,0.3149,0.1569,0.6409,0.2790,0.4387,0.3933
40,0.9068,0.6445,3.5767,0.4017,0.4760,0.4017,0.4131,0.2954,0.3943,0.1555,0.6677,0.3406,0.4297,0.1584,0.7256,0.3165,0.1422,0.6130,0.2694,0.4416,0.3236
41,0.9057,0.6447,3.4076,0.4028,0.4810,0.4028,0.4136,0.3028,0.4139,0.1477,0.6811,0.3335,0.4399,0.1525,0.7256,0.3058,0.1628,0.6711,0.2932,0.4189,0.3393
42,0.9054,0.6456,3.6483,0.4019,0.4781,0.4019,0.4131,0.3041,0.3747,0.1584,0.6721,0.3351,0.4289,0.1477,0.7281,0.3129,0.1505,0.6180,0.2830,0.4404,0.2944
43,0.9053,0.6454,3.5511,0.4002,0.4786,0.4002,0.4112,0.2628,0.4314,0.1481,0.6760,0.3238,0.4235,0.1750,0.7296,0.3045,0.1906,0.6046,0.2740,0.4464,0.3011
44,0.9010,0.6464,3.5084,0.4019,0.4796,0.4019,0.4129,0.2716,0.4031,0.1506,0.6788,0.3476,0.4301,0.1578,0.7291,0.3075,0.1574,0.6460,0.2913,0.4322,0.3483
45,0.8998,0.6468,3.6090,0.4022,0.4767,0.4022,0.4128,0.3032,0.3900,0.1555,0.6724,0.3319,0.4323,0.1616,0.7315,0.3092,0.1520,0.6348,0.2800,0.4370,0.3191
46,0.9005,0.6466,3.6787,0.4005,0.4773,0.4005,0.4114,0.2752,0.4009,0.1535,0.6809,0.3470,0.4252,0.1701,0.7315,0.3104,0.1584,0.6074,0.2724,0.4341,0.3034
47,0.8994,0.6468,3.5776,0.4021,0.4804,0.4021,0.4134,0.2784,0.4009,0.1491,0.6838,0.3227,0.4249,0.1669,0.7286,0.3097,0.1872,0.6404,0.2830,0.4304,0.3416
