epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
19,1.0911966217607656,0.3241750175820105,0.767021604178755,1.0862880928694705,0.34339733599295574,0.7428907568765148,0.8701,0.8016,0.4608,0.6622
20,1.0913657636161824,0.3240253843110183,0.7673403793051641,1.0842160676655017,0.3431703139540231,0.7410457537114785,0.8609,0.7965,0.4796,0.6781
21,1.0911606806342735,0.32411560139542234,0.7670450792388511,1.084849053802913,0.343221690846282,0.7416273629566309,0.8451,0.7829,0.4714,0.6715
22,1.0920504663604007,0.32422998160202876,0.7678204847583721,1.0868919140083968,0.343225199099723,0.7436667149086739,0.8544,0.7914,0.4912,0.6807
23,1.0901612704249213,0.32415500306956646,0.7660062673553548,1.0862487201215159,0.34321180010766533,0.7430369200138505,0.8596,0.7958,0.498,0.6796
24,1.0921448118174424,0.32422856500357466,0.7679162468138677,1.0845531770066872,0.3432183093971823,0.7413348676095048,0.8548,0.7918,0.4788,0.6874
25,1.091131276097791,0.3241672262905131,0.7669640498072778,1.0856924506105545,0.3433104327510929,0.7423820178594616,0.8673,0.8012,0.4765,0.68
26,1.0911813022603407,0.3241703832813536,0.7670109189789871,1.0817257783419538,0.343326262159691,0.7383995161822628,0.8621,0.7974,0.4599,0.6721
27,1.09041716881709,0.32411220155913256,0.7663049672579576,1.0860506940086132,0.3433115105879934,0.7427391834206198,0.8693,0.802,0.4753,0.6718
28,1.091769737021044,0.32424746647437624,0.7675222705466678,1.086232003082529,0.34336052046588256,0.7428714826166465,0.8652,0.8,0.4757,0.6748
29,1.0911353235219454,0.32423303740726545,0.76690228611468,1.0856057164411466,0.3432636842172892,0.7423420322238573,0.858,0.7946,0.4725,0.6761
30,1.0917277652325617,0.32434043580720534,0.7673873294253565,1.0866493795717191,0.3434470221606648,0.7432023574110543,0.8651,0.7999,0.4641,0.6634
31,1.0908542501515355,0.3241066565880409,0.7667475935634946,1.0829575979808692,0.3432157310422438,0.7397418669386253,0.858,0.7945,0.465,0.6742
32,1.0919933369684598,0.3240804090423989,0.767912927926061,1.0849046363724897,0.3430945060920187,0.7418101302804709,0.8439,0.7818,0.4722,0.6813
33,1.091041767312614,0.324087431323307,0.7669543359893071,1.0842612311450397,0.34325613935898547,0.7410050917860543,0.8675,0.8013,0.4723,0.6758
34,1.0912347687334218,0.32411578352950926,0.7671189852039124,1.0847147468714833,0.34315391392588945,0.7415608329455938,0.8565,0.7931,0.4788,0.6819
35,1.0899353229714959,0.3239513164489908,0.765984006522505,1.0837226719737383,0.34310577054433217,0.7406169014294062,0.865,0.7998,0.4783,0.6818
36,1.0920226403193385,0.32416079088610744,0.7678618494332311,1.087190390293618,0.34328570590455115,0.7439046843890669,0.8683,0.8016,0.4598,0.6633
37,1.0910126056215808,0.32398679212170506,0.7670258134998756,1.0831232044505281,0.343102790642313,0.740020413808215,0.8576,0.7941,0.4773,0.6857
38,1.091179298785384,0.324082979156737,0.7670963196286472,1.0860473125595136,0.3430345699067261,0.7430127426527874,0.8494,0.7868,0.4738,0.6693
39,1.091383167540047,0.3241763532319815,0.7672068143080654,1.0815937538886664,0.3430323508307544,0.7385614030579121,0.8506,0.788,0.4647,0.6796
40,1.0912511608012476,0.3241316899064365,0.767119470894811,1.0872134898177803,0.3431772670587344,0.744036222759046,0.8597,0.7958,0.4804,0.68
41,1.0914232168020557,0.32417787101603945,0.7672453457860162,1.0843530374880972,0.3431979784344702,0.7411550590536271,0.8619,0.7973,0.4672,0.6734
42,1.09039306640625,0.32409700348143233,0.7662960629248177,1.0844041819057306,0.3432492919245585,0.7411548899811721,0.867,0.801,0.4765,0.6772
43,1.0909964563992043,0.3241965701156333,0.766799886283571,1.0845581646441094,0.3432698764959531,0.7412882881481562,0.821,0.76,0.4698,0.6768
44,1.0912003656281084,0.32411691680827254,0.7670834488198359,1.0844434912515148,0.34318157840633656,0.7412619128451783,0.8539,0.791,0.4699,0.6757
45,1.0911002525916467,0.32423617416098516,0.7668640784306615,1.0875269924174384,0.34321644960017744,0.7443105428172611,0.842,0.78,0.4947,0.6868
46,1.0911528691056553,0.3241105421152292,0.7670423269904261,1.0830071784782938,0.3432015712241387,0.7398056072541551,0.867,0.8011,0.4706,0.6818
47,1.091474700037301,0.3241768996342424,0.7672978004030587,1.0832604067477494,0.34319290626082066,0.7400675004869287,0.8431,0.7811,0.4592,0.6703
48,1.092530268256797,0.3241165930143402,0.7684136752424569,1.0886733459303584,0.3433728838891534,0.745300462041205,0.8713,0.8013,0.4775,0.6754
49,1.0909775549284026,0.32427092129735163,0.7667066336310511,1.0841924186558605,0.34321234959314406,0.7409800690627164,0.8273,0.766,0.4654,0.6746
