epoch,train_det_loss,train_cls_loss,train_inst_loss,val_det_acc,val_det_f1,val_cls_acc,val_cls_f1,val_inst_acc,val_inst_f1
14,0.6502533966302871,0.6139802759885788,1.319566615819931,0.649296875,0.6482466622506208,0.950439367311072,0.9745900162191385,0.7622144112478032,0.8650643263189388
15,0.6509323793649674,0.6414478772878647,1.3353289783000946,0.648203125,0.6465436019922899,0.9550087873462214,0.9769866954332974,0.7606326889279438,0.8640447195048911
16,0.6474815541505814,0.6329194104671478,1.3103944277763366,0.648203125,0.6457242956626564,0.9562390158172231,0.9776300422244183,0.7601054481546573,0.8637044433349975
17,0.6457323825359345,0.6204170018434525,1.3184683585166932,0.650859375,0.6478728195527207,0.9541300527240774,0.9765266660670924,0.7611599297012303,0.8643847919369324
18,0.6448080015182495,0.6218873161077499,1.3127901124954224,0.650703125,0.6478831761235522,0.9546572934973638,0.976802733321345,0.7599297012302285,0.8635909726383064
19,0.6472238683700562,0.6149194595217705,1.3013571572303773,0.650390625,0.6477209261559296,0.9546572934973638,0.976802733321345,0.7636203866432337,0.8659691081215745
20,0.648960263133049,0.6296380916237831,1.3239436006546021,0.65078125,0.6480033301651161,0.9536028119507909,0.9762504498020871,0.7609841827768014,0.8642714570858282
21,0.652145853638649,0.6153209659457207,1.3125457501411437,0.65109375,0.648573028442909,0.9513181019332162,0.9750517878050977,0.760456942003515,0.8639313167615055
22,0.65216463804245,0.62701320707798,1.3182053291797637,0.651875,0.6486702780325083,0.9506151142355008,0.9746824038201639,0.7602811950790861,0.8638178913738019
23,0.650456171631813,0.6293761414289475,1.3224207258224487,0.65234375,0.6487491809183851,0.950439367311072,0.9745900162191385,0.7581722319859402,0.8624550179928029
24,0.6481423085927963,0.6204390293359756,1.3201540803909302,0.65328125,0.649473047438,0.9497363796133568,0.9742202992608617,0.7567662565905097,0.8615446178471389
25,0.6499469238519668,0.6436541125178337,1.3217572641372681,0.653125,0.6493017665580418,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
26,0.6475773102045059,0.6200045409798622,0.0,0.65359375,0.6497356782945326,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
27,0.6472978836297989,0.0,0.0,0.6540625,0.6500481260445747,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
28,0.6518952751159668,0.0,0.0,0.653046875,0.6492825594725822,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
29,0.6461922210454941,0.0,0.0,0.654296875,0.6494292411640494,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
30,0.645707734823227,0.0,0.0,0.65515625,0.6505549554610437,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
31,0.6489176195859909,0.0,0.0,0.654609375,0.6500509992349686,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
32,0.6450793439149857,0.0,0.0,0.654453125,0.6504229228172895,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
33,0.6449565654993057,0.0,0.0,0.655,0.6508875867797995,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
34,0.6501973795890809,0.0,0.0,0.655078125,0.6505687310002586,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
35,0.6476138526201248,0.0,0.0,0.655234375,0.6509103815013542,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
36,0.6485347461700439,0.0,0.0,0.6553125,0.650510466237306,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
37,0.6531942903995513,0.0,0.0,0.6546875,0.6489941961671832,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
38,0.6526031947135925,0.0,0.0,0.65546875,0.6485854936188735,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
39,0.6514525389671326,0.0,0.0,0.655625,0.6487620561889565,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
40,0.6507733082771301,0.0,0.0,0.6553125,0.6492293554070866,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
41,0.6533349138498307,0.0,0.0,0.65578125,0.6495266240931832,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
42,0.6487293422222138,0.0,0.0,0.655859375,0.6491632992324877,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
43,0.6498064309358597,0.0,0.0,0.65609375,0.6494952448815293,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
44,0.6480767500400543,0.0,0.0,0.656015625,0.6493903089325117,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
45,0.64863008081913,0.0,0.0,0.656015625,0.6496081810097468,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
46,0.6466602689027786,0.0,0.0,0.65625,0.6497217249171399,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
47,0.6438711571693421,0.0,0.0,0.65578125,0.6491598678429308,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
48,0.6505551332235336,0.0,0.0,0.655703125,0.6490209844322439,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
49,0.6508238536119461,0.0,0.0,0.6553125,0.6485632086460578,0.9493848857644991,0.9740353407861522,0.7560632688927944,0.8610888710968775
