Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
11,1.1115,0.5599,1.1795,0.5188,0.5190,0.5188,0.5102,0.0000,0.7654,0.1867,0.5693,0.0895,0.6879,0.3771,0.6556,0.5571,0.3438,0.9379,0.6451,0.5315,0.5306
12,1.0793,0.5705,1.1895,0.5250,0.5287,0.5250,0.5161,0.0000,0.5012,0.1891,0.6688,0.1247,0.6979,0.4023,0.7356,0.5276,0.3809,0.9487,0.5480,0.5343,0.3556
13,1.0541,0.5801,1.1432,0.5400,0.5382,0.5400,0.5311,0.0000,0.6025,0.2573,0.7133,0.3160,0.5690,0.3649,0.6389,0.5662,0.1068,0.9563,0.6584,0.6110,0.6528
14,1.0336,0.5866,1.1336,0.5459,0.5641,0.5459,0.5416,0.0039,0.6914,0.2558,0.5833,0.2451,0.6283,0.3996,0.6991,0.5949,0.2815,0.9556,0.6126,0.6215,0.5500
15,1.0158,0.5933,1.1450,0.5463,0.5605,0.5463,0.5363,0.0000,0.6741,0.1407,0.6474,0.3463,0.6804,0.3948,0.7881,0.4747,0.2920,0.9801,0.6126,0.6941,0.5528
16,0.9970,0.6002,1.1028,0.5499,0.5545,0.5499,0.5399,0.0000,0.6025,0.1906,0.5434,0.0580,0.6845,0.3662,0.7036,0.5953,0.4346,0.9686,0.6445,0.6633,0.5917
17,0.9826,0.6059,1.0888,0.5586,0.5740,0.5586,0.5499,0.0016,0.7210,0.2657,0.5856,0.0235,0.6419,0.4323,0.7420,0.6301,0.4488,0.9648,0.6862,0.6015,0.6139
18,0.9665,0.6108,1.0982,0.5558,0.5615,0.5558,0.5485,0.0008,0.6938,0.2420,0.5167,0.2691,0.6082,0.3274,0.6991,0.6583,0.2062,0.9732,0.6934,0.6670,0.5306
19,0.9514,0.6174,1.0758,0.5662,0.5837,0.5662,0.5638,0.0132,0.6840,0.3807,0.5599,0.3123,0.6304,0.3581,0.7138,0.6190,0.2506,0.9724,0.6470,0.6726,0.4722
20,0.9410,0.6214,1.0826,0.5661,0.5579,0.5661,0.5532,0.0000,0.6667,0.2889,0.5852,0.0574,0.7009,0.2301,0.8060,0.6501,0.4821,0.9862,0.7206,0.5731,0.5750
21,0.9281,0.6268,1.0681,0.5662,0.5742,0.5662,0.5613,0.0085,0.6988,0.3432,0.6026,0.2272,0.6958,0.3812,0.6991,0.6963,0.1796,0.9793,0.6735,0.5157,0.5694
22,0.9177,0.6316,1.0806,0.5708,0.5811,0.5708,0.5647,0.0062,0.7531,0.2499,0.5790,0.1673,0.6992,0.4527,0.7311,0.5598,0.3346,0.9808,0.7520,0.7162,0.5306
23,0.9092,0.6344,1.0599,0.5762,0.5864,0.5762,0.5691,0.0047,0.7630,0.2830,0.5988,0.1722,0.7183,0.4466,0.7932,0.5572,0.3414,0.9877,0.7610,0.6847,0.6417
24,0.8960,0.6394,1.0632,0.5760,0.5931,0.5760,0.5725,0.0039,0.7605,0.3960,0.6550,0.2586,0.6950,0.3540,0.6940,0.6135,0.2444,0.9908,0.7073,0.6007,0.6861
25,0.8894,0.6419,1.0540,0.5788,0.5877,0.5788,0.5748,0.0016,0.7704,0.2805,0.6605,0.3272,0.6823,0.4084,0.6946,0.6571,0.2370,0.9870,0.7115,0.5704,0.6500
26,0.8758,0.6468,1.0494,0.5773,0.5754,0.5773,0.5685,0.0023,0.7432,0.2923,0.5565,0.3932,0.7364,0.3853,0.6940,0.6572,0.1037,0.9870,0.7453,0.6112,0.6528
27,0.8669,0.6509,1.0509,0.5770,0.5798,0.5770,0.5714,0.0264,0.6938,0.2844,0.6737,0.2593,0.6841,0.3690,0.6997,0.6357,0.2216,0.9747,0.7683,0.5944,0.6583
28,0.8611,0.6536,1.0549,0.5807,0.5867,0.5807,0.5763,0.0085,0.6840,0.3146,0.6009,0.1500,0.6997,0.3948,0.6761,0.6068,0.3432,0.9801,0.7320,0.6991,0.7083
29,0.8528,0.6566,1.0562,0.5812,0.5848,0.5812,0.5764,0.0016,0.7951,0.3101,0.6698,0.1753,0.6883,0.4112,0.7343,0.6067,0.3765,0.9808,0.7761,0.6144,0.6083
30,0.8443,0.6613,1.0874,0.5777,0.5780,0.5777,0.5720,0.0365,0.6864,0.3946,0.6261,0.1802,0.7168,0.2491,0.7593,0.6019,0.2981,0.9739,0.7164,0.6504,0.6444
31,0.8404,0.6639,1.0535,0.5814,0.5867,0.5814,0.5779,0.0148,0.7481,0.3170,0.6520,0.2093,0.6808,0.3635,0.6927,0.6476,0.2704,0.9732,0.7351,0.6207,0.7056
32,0.8315,0.6657,1.0454,0.5863,0.5872,0.5863,0.5810,0.0357,0.7333,0.3259,0.6520,0.2142,0.6729,0.3519,0.7612,0.6404,0.2605,0.9839,0.7634,0.6394,0.6861
33,0.8213,0.6704,1.0785,0.5744,0.5747,0.5744,0.5668,0.0287,0.7877,0.2963,0.6448,0.2815,0.7328,0.3445,0.7554,0.6078,0.2130,0.9739,0.7013,0.6026,0.6139
34,0.8179,0.6717,1.0701,0.5817,0.5818,0.5817,0.5735,0.0109,0.7111,0.2938,0.6516,0.3352,0.7144,0.4016,0.7254,0.6672,0.1154,0.9839,0.7864,0.5654,0.5194
35,0.8098,0.6749,1.0719,0.5830,0.5832,0.5830,0.5757,0.0326,0.7605,0.4025,0.6340,0.1210,0.6727,0.2655,0.7663,0.6245,0.3278,0.9824,0.7664,0.6592,0.6167
36,0.8046,0.6766,1.0983,0.5735,0.5864,0.5735,0.5707,0.0186,0.7852,0.3101,0.6395,0.2049,0.6684,0.3758,0.7516,0.5686,0.3247,0.9678,0.6862,0.6960,0.5750
37,0.7614,0.6945,1.0711,0.5882,0.5920,0.5882,0.5866,0.0723,0.7827,0.3373,0.6404,0.2352,0.7031,0.3547,0.7273,0.6427,0.2574,0.9724,0.7544,0.6318,0.6056
38,0.7516,0.6984,1.0682,0.5888,0.5862,0.5888,0.5809,0.0249,0.7975,0.3901,0.6100,0.2840,0.7020,0.3016,0.7471,0.6509,0.1377,0.9831,0.7429,0.6680,0.5750
39,0.7447,0.7007,1.0756,0.5897,0.5892,0.5897,0.5838,0.0155,0.8074,0.3467,0.6123,0.2969,0.7176,0.3302,0.7458,0.6521,0.2117,0.9877,0.7544,0.6357,0.6500
40,0.7398,0.7041,1.0865,0.5886,0.5897,0.5886,0.5826,0.0140,0.7802,0.2849,0.6138,0.2901,0.7108,0.3574,0.7625,0.6575,0.2648,0.9854,0.7550,0.6294,0.5750
41,0.7345,0.7055,1.0936,0.5861,0.5863,0.5861,0.5802,0.0225,0.7852,0.3506,0.5894,0.1747,0.7266,0.3656,0.7081,0.6457,0.2593,0.9893,0.7652,0.6507,0.6333
42,0.7099,0.7157,1.0971,0.5917,0.5952,0.5917,0.5880,0.0319,0.7877,0.3368,0.6104,0.3191,0.7187,0.3873,0.7292,0.6419,0.2142,0.9862,0.7695,0.6446,0.6556
43,0.7034,0.7191,1.0972,0.5887,0.5938,0.5887,0.5868,0.0365,0.7877,0.3077,0.6104,0.2543,0.7074,0.4105,0.7247,0.6396,0.2710,0.9877,0.7701,0.6446,0.6500
44,0.6988,0.7206,1.1014,0.5929,0.5936,0.5929,0.5894,0.0754,0.7556,0.3027,0.6151,0.2821,0.7189,0.3417,0.7394,0.6473,0.2451,0.9862,0.7670,0.6563,0.6389
45,0.6968,0.7230,1.1057,0.5917,0.5942,0.5917,0.5885,0.0497,0.7753,0.3501,0.6327,0.2204,0.6950,0.3676,0.7382,0.6372,0.2593,0.9893,0.7791,0.6586,0.6500
46,0.6914,0.7236,1.1080,0.5915,0.5981,0.5915,0.5891,0.0365,0.7407,0.3536,0.6344,0.2815,0.7172,0.3771,0.7452,0.6231,0.2469,0.9900,0.7652,0.6494,0.6667
47,0.6909,0.7238,1.1144,0.5904,0.5941,0.5904,0.5882,0.0427,0.7728,0.3136,0.6047,0.3191,0.7165,0.3622,0.7298,0.6437,0.2543,0.9801,0.7791,0.6415,0.6361
48,0.6859,0.7265,1.1128,0.5925,0.5921,0.5925,0.5890,0.0645,0.7630,0.3427,0.6136,0.2858,0.7121,0.3240,0.7554,0.6369,0.2346,0.9870,0.7755,0.6628,0.6500
49,0.6723,0.7306,1.1263,0.5914,0.5894,0.5914,0.5861,0.0389,0.7728,0.3783,0.6370,0.2790,0.7153,0.3002,0.7554,0.6358,0.2025,0.9885,0.7616,0.6507,0.6361
50,0.6690,0.7326,1.1249,0.5925,0.5951,0.5925,0.5894,0.0412,0.7802,0.3254,0.6355,0.3204,0.7080,0.3356,0.7414,0.6431,0.2407,0.9854,0.7652,0.6436,0.6361
